1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25
443.36008334429914	844.3386146698729	1213.116475807772	1552.2795487430174	1864.20605563239	845.7396937417863	1616.7846513105217	2325.9106719814067	2978.0901697608183	3577.8962478418393	1217.0991875297686	2329.6815320993796	3352.917703905871	4293.982667235153	5159.475199269511	1559.829957337502	2987.6200009777112	4300.751047437907	5508.430813001648	6619.127586247356
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-4.2841525015998414e-07	-4.284152582443415e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.284152671224106e-07	-4.2841527520676835e-07	-4.284152752067685e-07	-4.284152752067685e-07	-4.284152752067685e-07	-4.284152671224113e-07	-4.2841527520676903e-07	-4.284152752067692e-07	-4.284152752067692e-07	-4.284152752067692e-07	-4.284152671224113e-07	-4.2841527520676903e-07	-4.284152752067692e-07	-4.284152752067692e-07	-4.284152752067692e-07
2.7349573215351736e-21	5.460977525723344e-21	8.178090354146278e-21	1.0886325449049958e-20	1.3585712353675924e-20	5.461349311124032e-21	1.0904852891888937e-20	1.6330570130254517e-20	2.1738560215827196e-20	2.7128882140521717e-20	8.179203287323809e-21	1.6331680644367976e-20	2.4457521010571574e-20	3.25568130283199e-20	4.062964504393542e-20	1.088854648124419e-20	2.1741515154428835e-20	3.2559024415877525e-20	4.3341192266475834e-20	5.40881363129904e-20
4.488921117246906e-09	7.293211432524828e-09	9.045089883261477e-09	1.0139512272211347e-08	1.08232128822229e-08	7.348725081650471e-09	1.1939573982277043e-08	1.4807539975590636e-08	1.659919749184665e-08	1.771847040618404e-08	9.170650328542376e-09	1.4899680808121003e-08	1.847868437494414e-08	2.0714536772132793e-08	2.2111304293784513e-08	1.0331363316767924e-08	1.678550704888116e-08	2.0817498765518252e-08	2.3336339045157835e-08	2.490989296099437e-08
9.481224325123978e-09	9.485878389740288e-09	9.48588067428886e-09	9.485880675410276e-09	9.485880675410827e-09	9.487617384567221e-09	9.492274587355437e-09	9.492276873444444e-09	9.49227687456662e-09	9.49227687456717e-09	9.487621695319462e-09	9.492278900223702e-09	9.492281186313748e-09	9.492281187435929e-09	9.49228118743648e-09	9.487621698226148e-09	9.492278903131813e-09	9.492281189221863e-09	9.492281190344035e-09	9.492281190344587e-09
8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29
0.02908096389032308	0.058161783343025936	0.08724247067856031	0.11632302589621556	0.1454034489967023	0.058161788848662375	0.11632330114097927	0.17448454919953443	0.23264553302290653	0.2908062526125169	0.0872424871938889	0.1744845657132823	0.2617262478828959	0.34896753370059774	0.4362084231685198	0.11632305892655388	0.23264557706103747	0.34896756673029844	0.4652890279314941	0.5816099606674672
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01216039247505825	0.019757155696573478	0.024502957409975008	0.027467724541210225	0.029319855050083207	0.019907540999290613	0.03234405368622945	0.04011331297435057	0.044966875335883776	0.04799896201540925	0.0248430980036897	0.040362920543136505	0.0500583655967344	0.056115242506790015	0.05989905621526449	0.027987444967927957	0.045471583989971996	0.0563941643717279	0.06321764947702832	0.06748037379261458
1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69	1.354855615872765e-69
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.1649570001120992	0.21392665667490116	0.22846856586710815	0.2327868955797781	0.23406925618737445	0.2164677801002087	0.28073395163950826	0.29981827642861036	0.3054855107438393	0.30716843875615524	0.2325580587103656	0.30160235994976087	0.32210558642379217	0.3281941743057646	0.33000222644055666	0.2375841341418042	0.30812096642281356	0.32906741125688943	0.33528761617676794	0.33713475298455403
2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57	2.3980016873288502e-57
