4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141	4.9120270060706654e-141
1698.9305616277265	3217.6897131990463	4575.384614085212	5789.096111385601	6874.093630134227	3224.8005151388375	6107.611269727056	8684.700242441917	10988.489196579209	13047.961570796	4595.238582246947	8703.152588899822	12375.42274071497	15658.249023366518	18592.931918834023	5826.077744822632	11034.300548371355	15690.191863160311	19852.326386352557	23573.066974545163
2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138	2.1271954294748764e-138
116.635230362384	137.2536209410082	140.8984718898327	141.5427965954147	141.65669818756547	138.79738870741923	163.33353239891954	167.67095079602632	168.43770528638578	168.57324961129538	143.00847708084103	168.28904305859697	172.75805796737322	173.54807565417812	173.68773237007736	143.80863674998	169.23065230975592	173.72467220819283	174.51911019443577	174.65954831626195
8.010961539769912e-08	1.5992139390160007e-07	2.394364428296579e-07	3.186558653829614e-07	3.975807606610504e-07	1.5993378163567166e-07	3.192729507457522e-07	4.780197180205205e-07	6.361762859311929e-07	7.93744848760502e-07	2.3947351583555004e-07	4.780567009941981e-07	7.157528656069758e-07	9.525653074982712e-07	1.1884973122316185e-06	3.187298314947263e-07	6.362746678736736e-07	9.52638914791063e-07	1.2678269615214574e-06	1.5818431810207058e-06
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.208507992608528e-10	2.4057232488373505e-10	3.5917512921052033e-10	4.766696659781758e-10	5.930662912401662e-10	2.406191665847008e-10	4.789899005295146e-10	7.151332120033653e-10	9.490699148485466e-10	1.180820628415273e-09	3.593147970575957e-10	7.152720265150459e-10	1.0679030627000509e-09	1.417238986767223e-09	1.7633105894376137e-09	4.769472989290033e-10	9.494378295562991e-10	1.4175132375390508e-09	1.881214779382311e-09	2.340583326075412e-09
1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28	1.4460277568001911e-28
3.787883435271439e-18	7.575737022912537e-18	1.1363560763136769e-17	1.5151354656104248e-17	1.8939118702135184e-17	7.575738266520147e-18	1.5151416838005e-17	2.272703571488152e-17	3.030259489746992e-17	3.7878094386410623e-17	1.1363564493962123e-17	2.2727039445709398e-17	3.409042485588225e-17	4.545372072496101e-17	5.681692705390631e-17	1.515136211781337e-17	3.030260484645772e-17	4.545372818678696e-17	6.060473213944151e-17	7.575561670570223e-17
5.96273585715971e-13	1.0981103652217916e-12	1.520467080826388e-12	1.875931651183239e-12	2.1750983415911454e-12	1.1017287242072482e-12	2.02896750870136e-12	2.8093517762430507e-12	3.466140097882168e-12	4.018907391359779e-12	1.530197975818428e-12	2.8180457735185115e-12	3.901926406123504e-12	4.814143849702023e-12	5.581885831002093e-12	1.8934070632247322e-12	3.48693950481587e-12	4.828090962272964e-12	5.956833110781287e-12	6.9068069789340124e-12
1.5650850390308652e-21	2.8822945456316095e-21	3.990886629135105e-21	4.923901765639985e-21	5.7091475362900136e-21	2.8917919301370485e-21	5.325586724985072e-21	7.373921199432758e-21	9.097843909799504e-21	1.0548734644878095e-20	4.016428055978848e-21	7.396741001267278e-21	1.0241685675696357e-20	1.2636052804291236e-20	1.4651204099859466e-20	4.969770820705035e-21	9.152437709344662e-21	1.2672660860970876e-20	1.5635356998906828e-20	1.8128826312545565e-20
1.831546174500555e-06	3.373015150732191e-06	4.670348866783632e-06	5.762213053968496e-06	6.681149630199123e-06	3.3841294977643927e-06	6.232286265516458e-06	8.629356761503914e-06	1.0646783269690331e-05	1.2344693165434396e-05	4.7002388097965125e-06	8.656061713446183e-06	1.1985368048354891e-05	1.4787384453446442e-05	1.714562221969797e-05	5.8158914741419905e-06	1.0710671852236812e-05	1.4830225158261436e-05	1.8297330550185864e-05	2.1215321629736068e-05
1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221	1.1856983941802534e-221
996.7483383360338	1936.5391428928026	2822.6271576507493	3658.081139633455	4445.79448682439	1938.8460632998683	3766.899977873858	5490.492777655835	7115.593720125908	8647.830959426954	2829.2896078195404	5496.904144599857	8012.082264638942	10383.534694628579	12619.474401203444	3670.911113706518	7132.054088638241	10395.41577783575	13472.298065465653	16373.35700823293
-2.8787357526719794e-06	-2.8787384980483306e-06	-2.8787384980509488e-06	-2.8787384980509488e-06	-2.8787384980509488e-06	-2.878740644376523e-06	-2.8787433897575395e-06	-2.8787433897601577e-06	-2.8787433897601577e-06	-2.8787433897601577e-06	-2.878740644384835e-06	-2.8787433897658514e-06	-2.8787433897684696e-06	-2.8787433897684696e-06	-2.8787433897684696e-06	-2.878740644384835e-06	-2.8787433897658514e-06	-2.8787433897684696e-06	-2.8787433897684696e-06	-2.8787433897684696e-06
246.92495891575072	248.40261801670965	248.41146068870296	248.41151360540613	248.41151392207254	248.75389642572844	250.2425003342458	250.25140850263347	250.25146181128304	250.25146213029495	248.7674431017311	250.2561280768574	250.26503673036746	250.26509004192008	250.2650903609494	248.76754344000383	250.2562290155788	250.26513767268207	250.2651909842562	250.26519130328563
7.774736374140993e-09	1.4227215862217642e-08	1.958231596342847e-08	2.4026669044593586e-08	2.77151667265689e-08	1.4277529319834783e-08	2.6126865508655153e-08	3.59609737055566e-08	4.412258567160142e-08	5.0896144447909614e-08	1.9716468218806394e-08	3.607973774165495e-08	4.9660090292929184e-08	6.093081923615049e-08	7.028472447770825e-08	2.4265599122064824e-08	4.440432448409529e-08	6.111803747206371e-08	7.498923323159602e-08	8.650134139916938e-08
4.93124805853385e-17	9.862496001750397e-17	1.4793743944966944e-16	1.9724991830524842e-16	2.465623965842409e-16	9.862496072195636e-17	1.9724991913756666e-16	2.9587487755317704e-16	3.9449983481561435e-16	4.931247909248786e-16	1.4793744040985363e-16	2.958748773601882e-16	4.4381231431052273e-16	5.917497495310979e-16	7.396871830219134e-16	1.972499196490302e-16	3.944998346853684e-16	5.917497497217066e-16	7.889996624516987e-16	9.86249572875345e-16
1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06	1.2790260301409413e-06
-2.091972588758897e-15	-2.2107994507384157e-15	-2.21754897661833e-15	-2.2179323587833115e-15	-2.2179541354068906e-15	-2.2258836191172677e-15	-2.3523168080665726e-15	-2.3594983835679142e-15	-2.3599063067335806e-15	-2.359929477319068e-15	-2.2344555115732202e-15	-2.3613755955646683e-15	-2.3685848273604957e-15	-2.368994321440956e-15	-2.36901758125652e-15	-2.23500421424603e-15	-2.3619554652886717e-15	-2.369166467415005e-15	-2.3695760620526232e-15	-2.3695993275799698e-15
-1.8362776243439401e-22	-1.94058066779512e-22	-1.9465052212117446e-22	-1.9468417438291589e-22	-1.946860858767293e-22	-1.9538211476296835e-22	-2.0648008215936693e-22	-2.071104616620197e-22	-2.0714626806720826e-22	-2.0714830191927219e-22	-1.961345325718693e-22	-2.072752383136982e-22	-2.0790804541196144e-22	-2.0794398970785188e-22	-2.0794603139229346e-22	-1.9618269622592064e-22	-2.073261377282003e-22	-2.079591002213436e-22	-2.079950533438726e-22	-2.0799709552967917e-22
6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06	6.5114169859576e-06
-6.989769058887229e-11	-7.386797360162371e-11	-7.409349102671374e-11	-7.410630072034412e-11	-7.410702832820342e-11	-7.437197090053715e-11	-7.859639906409443e-11	-7.883635227621142e-11	-7.88499819419972e-11	-7.885075612537984e-11	-7.46583778495893e-11	-7.889907431378679e-11	-7.913995158730173e-11	-7.915363374102009e-11	-7.915441090578802e-11	-7.467671128753942e-11	-7.891844911571683e-11	-7.915938554010907e-11	-7.917307105367696e-11	-7.917384840928887e-11
0.0006643142369000639	0.001286307550473898	0.0018686760451427226	0.002413944066810246	0.002924475144941954	0.0012880158628232649	0.00249397715335876	0.0036231112550787464	0.004680312534815405	0.00567016355797935	0.0018735877150757166	0.0036278163111828393	0.005270289702013977	0.0068081273849561795	0.008247995301404016	0.002423360843601422	0.004692338621543404	0.0068167684894220905	0.008805859042626462	0.01066823223209661
200.37891311857538	398.88541309984436	595.5369964503126	790.3509961827885	983.3445833441348	398.9630798524482	794.1981041905218	1185.7399093151753	1573.6230060043422	1957.8815825547545	595.76857531918	1185.9700732954377	1770.656514715747	2349.8794342660035	2923.689885073337	790.8113306553201	1574.2330338213765	2350.3341608538035	3119.1831178673497	3880.847671765259
1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16	1.0115317713132052e-16
9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225	9.627779193992724e-225
1.8130484894685046e-11	3.5463017147508356e-11	5.203271597466044e-11	6.787315493751325e-11	8.301642996944643e-11	3.549555304691846e-11	6.942888806753169e-11	1.0186876086227727e-10	1.32880901175041e-10	1.6252814587491296e-10	5.2127518142353344e-11	1.019608179525991e-10	1.4960087177591992e-10	1.9514420799750172e-10	2.386831066285665e-10	6.805732967610114e-11	1.3311934365443957e-10	1.9531787073541012e-10	2.547789377157568e-10	3.1162302474435424e-10
1.5967526118998052e-13	2.0452214791495263e-13	2.1711798294871852e-13	2.206556880556708e-13	2.2164929883178896e-13	2.0695898682298317e-13	2.6508612667918353e-13	2.8141189459933773e-13	2.8599720016988706e-13	2.8728504324582316e-13	2.2096084718053086e-13	2.8302059275607745e-13	3.0045088445728034e-13	3.053464099862914e-13	3.067213823973123e-13	2.2510713833774516e-13	2.883314240459996e-13	3.0608879208344283e-13	3.1107618128183185e-13	3.1247695480658837e-13
3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20	3.636526543117412e-20
1.4432856581233658e-21	2.8230499261377276e-21	4.1420884855346016e-21	5.403073975236872e-21	6.608561406905835e-21	2.8256399614989164e-21	5.526918832529198e-21	8.109309950470447e-21	1.0578045762067112e-20	1.2938128425423948e-20	4.149635256058664e-21	8.116638197837344e-21	1.1909046775700623e-20	1.553454517651663e-20	1.90004793933739e-20	5.4177352907139024e-21	1.0597027086218252e-20	1.5548369679304594e-20	2.028179549157314e-20	2.480689540114819e-20
3.0143109164051375e-24	3.860919584613476e-24	4.098700708380326e-24	4.165484648756793e-24	4.184241792391882e-24	3.90692163945438e-24	5.004231710546015e-24	5.312425604162802e-24	5.398985892421328e-24	5.423297482165918e-24	4.1712453688235786e-24	5.342794218429805e-24	5.671839044531888e-24	5.7642555900484836e-24	5.790211986282994e-24	4.249518049291687e-24	5.443050805537257e-24	5.778270099515449e-24	5.872420825138364e-24	5.898864288550402e-24
5.671375374693768e-06	1.1093144134367927e-05	1.6276291879189175e-05	2.1231320714882305e-05	2.5968270532120644e-05	1.110332165029096e-05	2.1717967741392242e-05	3.18654456933058e-05	4.1566316348889645e-05	5.0840235634284194e-05	1.6305946832294084e-05	3.189424196202945e-05	4.679647042817886e-05	6.104282715988417e-05	7.466217815749016e-05	2.128893219538795e-05	4.164090325673005e-05	6.109715039398389e-05	7.969709589925897e-05	9.747842702435447e-05
3.368899450086513e-08	4.315098948367535e-08	4.58085146007407e-08	4.655491530806127e-08	4.676455171462282e-08	4.366512455983132e-08	5.592904622416883e-08	5.93735291176716e-08	6.034095721517276e-08	6.061267205678225e-08	4.6619299133098954e-08	5.971293938668928e-08	6.339045960424911e-08	6.442333928389763e-08	6.471343705889742e-08	4.749410202337374e-08	6.083344211696716e-08	6.457997034998816e-08	6.563223183386507e-08	6.592777324222596e-08
