1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25
0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776	0.003869230057376776
0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998	0.0011102215729100998
0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954	0.0027920098565026954
7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605	7.0925324722024605
0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973	0.002368076350150973
0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733	0.04821118406733733
0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176	0.10615038603794176
0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036	0.0009718136496381036
0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861	0.0002067405221672861
