1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25	1.277598912782852e-25
7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118	7.369207731809118
435.9908756124901	836.9694069380637	1205.747268075963	1544.9103410112082	1856.836847900581	2143.7140272413367	2407.55347085648	2650.2052292400354	2873.3707841694113	3078.614979549254	3267.3769941462187	3440.9804331558457	3600.6426093639075	3747.483078982028	3882.5314920111214
-4.2841525015998414e-07	-4.284152582443415e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07	-4.2841525824434166e-07
4.488921117246906e-09	7.293211432524828e-09	9.045089883261477e-09	1.0139512272211347e-08	1.08232128822229e-08	1.1250329988789675e-08	1.1517155877271613e-08	1.1683845653142357e-08	1.1787979032170603e-08	1.1853032575923933e-08	1.1893672412970983e-08	1.191906067408514e-08	1.1934921067463546e-08	1.194482927177052e-08	1.195101906229125e-08
1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35	1.3257363761743455e-35
2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48	2.0114904707319295e-48
9.481224325123978e-09	9.485878389740288e-09	9.48588067428886e-09	9.485880675410276e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09	9.485880675410827e-09
8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29	8.903881370719783e-29
1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08	1.2318319753733379e-08
