45,105,129.78,129.78,20,40s
45,105,0,38.72,0.023,35.36h
45,105,0,280.41,0.167,35.36h
45,105,0,306.25,5.1,35.36h
45,105,0,319.14,19,35.36h
45,105,0,442.37,0.042,35.36h
46,107,0,0,0,6500000y
46,107,214.6,214.9,69,21.3s
77,192,0,110.093,0.0126,73.831d
77,192,0,136.34348,0.183,73.832d
77,192,0,176.98,0.0043,73.833d
77,192,0,201.3112,0.472,73.834d
77,192,0,205.79549,3.3,73.835d
77,192,0,214.7,0,73.836d
77,192,0,280.04,0.023,73.837d
77,192,0,283.2668,0.262,73.838d
77,192,0,295.95827,28.67,73.839d
77,192,0,308.45692,30,73.840d
77,192,0,314.8,0,73.841d
77,192,0,316.57091,82.81,73.842d
77,192,0,329.312,0.0185,73.843d
77,192,0,374.4852,0.721,73.844d
77,192,0,415.4,0,73.845d
77,192,0,416.4714,0.664,73.846d
77,192,0,420.532,0.0737,73.847d
77,192,0,468.07152,47.83,73.848d
77,192,0,484.578,3.184,73.849d
77,192,0,485.3,0.0022,73.850d
77,192,0,489.039,0.443,73.851d
77,192,0,588.5845,4.515,73.852d
77,192,0,593.37,0.0426,73.853d
77,192,0,599.35,0.0039,73.854d
77,192,0,604.41464,8.23,73.855d
77,192,0,612.46564,5.309,73.856d
77,192,0,703.98,0.0053,73.857d
77,192,0,739,0,73.858d
77,192,0,765.8,0.00149,73.859d
77,192,0,884.5418,0.2933,73.860d
77,192,0,1061.48,0.0528,73.861d
77,192,0,1089.7,0.00108,73.862d
77,192,0,1378.3,0.00124,73.863d
77,192,56.72,56.68,0.034,1.45m
77,192,56.74,56.68,0.034,1.45m
77,192,155.16,155.16,0.097,241y
78,195,0,0,0,0
78,195,259.3,20.03,0,4.02d
78,195,259.3,28.871,0.0013,4.03d
78,195,259.3,30.898,2.28,4.04d
78,195,259.3,98.85,11.4,4.05d
78,195,259.3,129.5,0.084,4.06d
78,195,259.3,129.7,0.03,4.07d
78,195,259.3,211.407,0.0389,4.08d
78,195,259.3,239.261,0.054,4.09d
54,129,0,0,0,0
54,129,236.14,39.578,7.5,8.82d
54,129,236.14,196.56,4.59,8.83d
54,131,0,0,0,0
54,131,163.93,163.93,1.96,11.84d
55,134,0,232.6,0.0011,2.0648y
55,134,0,242.738,0.027,2.0649y
55,134,0,326.589,0.0162,2.0650y
55,134,0,475.365,1.486,2.0651y
55,134,0,563.246,8.35,2.0652y
55,134,0,569.331,15.38,2.0653y
55,134,0,604.721,97.62,2.0654y
55,134,0,795.864,85.53,2.0655y
55,134,0,801.953,8.69,2.0656y
55,134,0,847.025,0.0003,2.0657y
55,134,0,1038.61,0.988,2.0658y
55,134,0,1167.968,1.789,2.0659y
55,134,0,1365.185,3.014,2.0660y
55,135,0,0,0,0
56,136,0,0,0,0
55,136,0,66.881,4.79,13.16d
55,136,0,86.36,5.18,13.17d
55,136,0,109.681,0.21,13.18d
55,136,0,153.246,5.75,13.19d
55,136,0,163.92,3.39,13.20d
55,136,0,166.576,0.37,13.21d
55,136,0,176.602,10,13.22d
55,136,0,187.285,0.36,13.23d
55,136,0,233.5,0.08,13.24d
55,136,0,273.646,11.1,13.25d
55,136,0,302.9,0.03,13.26d
55,136,0,315.5,0.02,13.27d
55,136,0,319.911,0.5,13.28d
55,136,0,340.547,42.2,13.29d
55,136,0,489.9,0.08,13.30d
55,136,0,507.188,0.97,13.31d
55,136,0,732.48,0.02,13.32d
55,136,0,818.514,100,13.33d
55,136,0,1048.073,80,13.34d
55,136,0,1235.362,20,13.35d
55,136,0,1321.6,0.05,13.36d
55,136,0,1537.9,0.1,13.37d
55,136,0,1550.95,0.015,13.38d
55,136,517.9,38.72,0.0054,19s
47,105,0,63.98,10.5,41.29d
47,105,0,73.5,0.014,41.29d
47,105,0,89.91,0.014,41.29d
47,105,0,112.43,0.023,41.29d
47,105,0,155.39,0.44,41.29d
47,105,0,158.92,0.023,41.29d
47,105,0,167.5,0.015,41.29d
47,105,0,182.89,0.352,41.29d
47,105,0,202.13,0.013,41.29d
47,105,0,216.17,0.023,41.29d
47,105,0,280.41,30.2,41.29d
47,105,0,284.83,0.1,41.29d
47,105,0,289.18,0.13,41.29d
47,105,0,306.25,0.88,41.29d
47,105,0,311.64,0.06,41.29d
47,105,0,319.14,4.35,41.29d
47,105,0,325.26,0.16,41.29d
47,105,0,328.61,0.15,41.29d
47,105,0,331.51,4.1,41.29d
47,105,0,344.52,41,41.29d
47,105,0,354,0.007,41.29d
47,105,0,360.66,0.5,41.29d
47,105,0,370.17,0.73,41.29d
47,105,0,382.6,0.0046,41.29d
47,105,0,392.64,1.98,41.29d
47,105,0,401.65,0.174,41.29d
47,105,0,408,0.04,41.29d
47,105,0,414.66,0.286,41.29d
47,105,0,420.94,0.105,41.29d
47,105,0,437.12,0.25,41.29d
47,105,0,443.37,10.5,41.29d
47,105,0,446.74,0.12,41.29d
47,105,0,487.05,0.006,41.29d
47,105,0,527.2,0.1,41.29d
47,105,0,560.71,0.58,41.29d
47,105,0,564.39,0.007,41.29d
47,105,0,576.62,0.014,41.29d
47,105,0,580.1,0.008,41.29d
47,105,0,582.93,0.018,41.29d
47,105,0,598.6,0.014,41.29d
47,105,0,609.5,0.004,41.29d
47,105,0,617.85,1.16,41.29d
47,105,0,644.55,11.1,41.29d
47,105,0,649.2,~0.0037,41.29d
47,105,0,650.72,2.538,41.29d
47,105,0,673.21,1.05,41.29d
47,105,0,681.9,0.045,41.29d
47,105,0,727.22,0.124,41.29d
47,105,0,743.31,0.57,41.29d
47,105,0,796.25,0.0029,41.29d
47,105,0,807.46,1.16,41.29d
47,105,0,844.89,0.046,41.29d
47,105,0,860.33,0.0029,41.29d
47,105,0,921.04,0.023,41.29d
47,105,0,929.12,0.016,41.29d
47,105,0,962.43,0.124,41.29d
47,105,0,1087.94,3.85,41.29d
47,105,0,1125.7,0.014,41.29d
47,105,25.46,25.48,0.0042,7.23m
47,105,25.46,38.72,0.0002,7.23m
47,105,25.46,216.17,0.000029,7.23m
47,105,25.46,280.41,0.0067,7.23m
47,105,25.46,306.25,0.033,7.23m
47,105,25.46,319.14,0.163,7.23m
47,105,25.46,331.51,0.00008,7.23m
47,105,25.46,339.54,0.00055,7.23m
47,105,25.46,344.522,<0.00013,7.23m
47,105,25.46,360.66,0.00005,7.23m
47,105,25.46,370.17,0.00018,7.23m
47,105,25.46,392.64,<0.00008,7.23m
47,105,25.46,442.37,0.0153,7.23m
47,105,25.46,487.05,0.0047,7.23m
47,105,25.46,560.71,0.00077,7.23m
47,105,25.46,580.1,0.0013,7.23m
47,105,25.46,609.5,0.0028,7.23m
47,105,25.46,617.85,0.00018,7.23m
47,105,25.46,629.7,0.00039,7.23m
47,105,25.46,644.55,<0.0008,7.23m
47,105,25.46,649.2,0.0029,7.23m
47,105,25.46,650.72,<0.0007,7.23m
47,105,25.46,656.5,0.00065,7.23m
47,105,25.46,781.93,0.00049,7.23m
47,105,25.46,796.25,0.00016,7.23m
47,105,25.46,929.12,0.01,7.23m
47,105,25.46,962.43,0.0003,7.23m
47,105,25.46,1072.2,0.00077,7.23m
47,105,25.46,1087.94,<0.00033,7.23m
47,105,25.46,1098.26,0.006,7.23m
47,107,0,0,0,0
47,107,93.12,93.12,4.7,44.3s
46,107,0,0,0,0
46,107,214.9,214.9,69,21.3s
47,109,0,0,0,0
47,109,88.04,88.04,3.66,39.6s
47,110,0,295.3,0.0076,24.6s
47,110,0,373.8,<0.020,24.6s
47,110,0,657.7622,4.5,24.6s
47,110,0,815.35,0.0382,24.6s
47,110,0,818.031,0.009,24.6s
47,110,0,1073.7,0.0009,24.6s
47,110,0,1125.7,0.0153,24.6s
47,110,0,1186.3,0.0027,24.6s
47,110,0,1420.3,0.0022,24.6s
47,110,0,1475.788,0.0036,24.6s
47,110,0,1629.67,0.0022,24.6s
47,110,0,1674.3,0.0072,24.6s
47,110,0,1783.48,0.0045,24.6s
47,110,0,2004.69,0.0036,24.6s
47,110,117.59,116.48,0.008,249.79d
47,110,117.59,120.154,0.0179,249.79d
47,110,117.59,133.333,0.072,249.79d
47,110,117.59,219.348,0.0658,249.79d
47,110,117.59,221.079,0.0677,249.79d
47,110,117.59,229.42,0.012,249.79d
47,110,117.59,266.913,0.0404,249.79d
47,110,117.59,341.2,0.0021,249.79d
47,110,117.59,360.23,0.0033,249.79d
47,110,117.59,365.45,0.086,249.79d
47,110,117.59,387.075,0.08,249.79d
47,110,117.59,396.9,0.06,249.79d
47,110,117.59,409.33,0.0064,249.79d
47,110,117.59,409.34,0.0064,249.79d
47,110,117.59,446.811,3.72,249.79d
47,110,117.59,467.03,0.024,249.79d
47,110,117.59,493.43,0.0103,249.79d
47,110,117.59,544.55,0.0207,249.79d
47,110,117.59,573.36,0.012,249.79d
47,110,117.59,603.06,0.0039,249.79d
47,110,117.59,620.36,2.787,249.79d
47,110,117.59,626.259,0.214,249.79d
47,110,117.59,630.6,0.0376,249.79d
47,110,117.59,657.7622,94,249.79d
47,110,117.59,677.6227,10.28,249.79d
47,110,117.59,687.015,6.39,249.79d
47,110,117.59,706.682,16.33,249.79d
47,110,117.59,708.13,0.273,249.79d
47,110,117.59,714.9,0.0085,249.79d
47,110,117.59,744.277,4.7,249.79d
47,110,117.59,763.944,22.14,249.79d
47,110,117.59,774.8,0.0019,249.79d
47,110,117.59,818.031,7.29,249.79d
47,110,117.59,884.685,72.2,249.79d
47,110,117.59,937.493,34.13,249.79d
47,110,117.59,957.37,0.0075,249.79d
47,110,117.59,997.256,0.133,249.79d
47,110,117.59,1018.89,0.0141,249.79d
47,110,117.59,1085.526,0.062,249.79d
47,110,117.59,1117.437,0.039,249.79d
47,110,117.59,1125.7,0.036,249.79d
47,110,117.59,1163.16,0.045,249.79d
47,110,117.59,1164.96,0.029,249.79d
47,110,117.59,1251.06,0.023,249.79d
47,110,117.59,1300.233,0.024,249.79d
47,110,117.59,1334.34,0.14,249.79d
47,110,117.59,1384.3,24.12,249.79d
47,110,117.59,1420.3,0.037,249.79d
47,110,117.59,1475.788,3.969,249.79d
47,110,117.59,1505.04,12.95,249.79d
47,110,117.59,1562.302,1.022,249.79d
47,110,117.59,1592.68,0.0208,249.79d
47,110,117.59,1629.67,0.0057,249.79d
47,110,117.59,1698.1,0.00179,249.79d
47,110,117.59,1775.42,0.0063,249.79d
47,110,117.59,1783.48,0.0097,249.79d
47,110,117.59,1903.51,0.0149,249.79d
47,110,117.59,2004.69,0.00103,249.79d
47,111,0,96.75,0.116,7.45d
47,111,0,245.395,1.33,7.45d
47,111,0,278.04,0.00053,7.46d
47,111,0,374.75,0.00314,7.47d
47,111,0,509.4,0.0013,7.48d
47,111,0,522.4,0.00094,7.49d
47,111,0,524.33,0.00207,7.50d
47,111,0,619.3,0.0005,7.51d
47,111,0,620.26,0.011,7.52d
47,111,0,621.6,0.006,7.53d
47,111,0,754.9,0.0027,7.54d
47,111,0,865.9,0.0015,7.55d
47,111,0,866.61,0.0036,7.56d
47,111,59.82,59.78,0.5,64.8
47,111,59.82,96.75,0.00052,64.8
47,111,59.82,171.28,0.09,64.8
47,111,59.82,203.29,0.0006,64.8
47,111,59.82,245.395,0.365,64.8
47,111,59.82,278.04,0.0054,64.8
47,111,59.82,336.16,0.01,64.8
47,111,59.82,342.13,0.03,64.8
47,111,59.82,374.75,0.025,64.8
47,111,59.82,410.77,0.026,64.8
47,111,59.82,507.6,0.031,64.8
47,111,59.82,620.26,0.088,64.8
47,111,59.82,752.85,0.031,64.8
47,116,0,68.9,0.38,2.68m
47,116,0,422.4,0.46,2.68m
47,116,0,513.5,76,2.68m
47,116,0,609.6,0.7,2.68m
47,116,0,640.06,3.1,2.68m
47,116,0,643.73,1.67,2.68m
47,116,0,668.73,0.36,2.68m
47,116,0,699.512,11,2.68m
47,116,0,702.77,1.4,2.68m
47,116,0,705.95,2.4,2.68m
47,116,0,708.7,0.6,2.68m
47,116,0,711.9,0.5,2.68m
47,116,0,739.14,0.9,2.68m
47,116,0,769.065,1.7,2.68m
47,116,0,781.8,0.44,2.68m
47,116,0,866.816,1.4,2.68m
47,116,0,869,0.9,2.68m
47,116,0,881.4,0.36,2.68m
47,116,0,994.05,1.7,2.68m
47,116,0,1080.2,0.5,2.68m
47,116,0,1129,2.5,2.68m
47,116,0,1133.6,0.24,2.68m
47,116,0,1151.7,0.23,2.68m
47,116,0,1172.87,2.5,2.68m
47,116,0,1304.46,5.5,2.68m
47,116,0,1402.309,1.2,2.68m
47,116,0,1408.059,3.1,2.68m
47,116,0,1414.6,0.39,2.68m
47,116,0,1437.87,1.6,2.68m
47,116,0,1533.1,0.49,2.68m
47,116,0,1550.3,0.4,2.68m
47,116,0,1569.6,1,2.68m
47,116,0,1575.1,0.28,2.68m
47,116,0,1604.6,1.1,2.68m
47,116,0,1631.1,0.38,2.68m
47,116,0,1642.53,1.5,2.68m
47,116,0,1649.4,0.7,2.68m
47,116,0,1681,1.7,2.68m
47,116,0,1704.9,0.42,2.68m
47,116,0,1801.8,0.5,2.68m
47,116,0,1836.6,0.33,2.68m
47,116,0,2004.3,1.9,2.68m
47,116,0,2090.8,1.1,2.68m
47,116,0,2134,1.7,2.68m
47,116,0,2150.6,0.31,2.68m
47,116,0,2246.3,2.4,2.68m
47,116,0,2289.49,1.7,2.68m
47,116,0,2315.1,0.51,2.68m
47,116,0,2348.9,1.1,2.68m
47,116,0,2478.12,12,2.68m
47,116,0,2501.1,1,2.68m
47,116,0,2662.2,4.2,2.68m
47,116,0,2703.1,0.8,2.68m
47,116,0,2759.8,0.8,2.68m
47,116,0,2828.5,1.3,2.68m
47,116,0,2834.1,2.5,2.68m
47,116,0,2919.9,0.8,2.68m
47,116,0,2958.2,0.7,2.68m
47,116,0,3216.6,0.43,2.68m
47,116,0,3347.4,0.19,2.68m
47,116,0,3398,0.31,2.68m
47,116,0,3916,0.17,2.68m
47,116,81.9,81.9,0.16,8.6
47,116,81.9,102.7,1.8,8.6
47,116,81.9,457.7,1.9,8.6
47,116,81.9,513.5,88,8.6
47,116,81.9,666.26,7.4,8.6
47,116,81.9,699.512,7.5,8.6
47,116,81.9,705.95,58,8.6
47,116,81.9,708.8,19,8.6
47,116,81.9,807.21,15.5,8.6
47,116,81.9,867.32,1.3,8.6
47,116,81.9,931.5,4.2,8.6
47,116,81.9,974.4,1.8,8.6
47,116,81.9,1029.38,26.5,8.6
47,116,81.9,1212.98,5.5,8.6
47,116,81.9,1408.059,2.2,8.6
56,137,0,0,0,0
54,131,0,0,0,0
54,131,163.93,163.93,1.96,11.84d
65,156,0,88.9667,17.7,5.35d
65,156,0,111.9379,1.49,5.35d
65,156,0,115.6649,0.053,5.35d
65,156,0,155.1651,1.58,5.35d
65,156,0,199.2132,40.9,5.35d
65,156,0,212.74,0.04,5.35d
65,156,0,249.2,0.022,5.35d
