59,105,129.78,129.78,20,40s
45,105,0,38.72,0.023,35.36h
45,105,0,280.41,0.167,35.36h
45,105,0,306.25,5.1,35.36h
45,105,0,319.14,19,35.36h
45,105,0,442.37,0.042,35.36h
46,107,0,0,0,6500000y
46,107,214.6,214.9,69,21.3s
77,192,0,110.093,0.0126,73.831d
77,192,0,136.34348,0.183,73.832d
77,192,0,176.98,0.0043,73.833d
77,192,0,201.3112,0.472,73.834d
77,192,0,205.79549,3.3,73.835d
77,192,0,214.7,0,73.836d
77,192,0,280.04,0.023,73.837d
77,192,0,283.2668,0.262,73.838d
77,192,0,295.95827,28.67,73.839d
77,192,0,308.45692,30,73.840d
77,192,0,314.8,0,73.841d
77,192,0,316.57091,82.81,73.842d
77,192,0,329.312,0.0185,73.843d
77,192,0,374.4852,0.721,73.844d
77,192,0,415.4,0,73.845d
77,192,0,416.4714,0.664,73.846d
77,192,0,420.532,0.0737,73.847d
77,192,0,468.07152,47.83,73.848d
77,192,0,484.578,3.184,73.849d
77,192,0,485.3,0.0022,73.850d
77,192,0,489.039,0.443,73.851d
77,192,0,588.5845,4.515,73.852d
77,192,0,593.37,0.0426,73.853d
77,192,0,599.35,0.0039,73.854d
77,192,0,604.41464,8.23,73.855d
77,192,0,612.46564,5.309,73.856d
77,192,0,703.98,0.0053,73.857d
77,192,0,739,0,73.858d
77,192,0,765.8,0.00149,73.859d
77,192,0,884.5418,0.2933,73.860d
77,192,0,1061.48,0.0528,73.861d
77,192,0,1089.7,0.00108,73.862d
77,192,0,1378.3,0.00124,73.863d
77,192,56.72,56.68,0.034,1.45m
77,192,56.74,56.68,0.034,1.45m
77,192,155.16,155.16,0.097,241y
78,195,0,0,0,0
78,195,259.3,20.03,0,4.02d
78,195,259.3,28.871,0.0013,4.03d
78,195,259.3,30.898,2.28,4.04d
78,195,259.3,98.85,11.4,4.05d
78,195,259.3,129.5,0.084,4.06d
78,195,259.3,129.7,0.03,4.07d
78,195,259.3,211.407,0.0389,4.08d
78,195,259.3,239.261,0.054,4.09d
54,129,0,0,0,0
54,129,236.14,39.578,7.5,8.82d
