17,33,0,2.308,0.0038,2.511s
17,33,0,2.464,1.77E-04,2.511s
17,33,0,2.464,9.00E-05,2.511s
17,34,146.36,0.165,9.00E-06,32.00m
17,34,146.36,0.202,4.40E-05,32.00m
17,34,146.36,0.221,3.00E-06,32.00m
17,34,146.36,0.221,4.80E-06,32.00m
17,34,146.36,0.263,2.40E-05,32.00m
17,34,146.36,0.263,3.80E-05,32.00m
17,34,146.36,2.243,1.50E-09,32.00m
17,34,146.36,2.307,0.028,32.00m
17,34,146.36,2.308,0.056,32.00m
17,34,146.36,2.464,0.00132,32.00m
17,34,146.36,2.464,0.0026,32.00m
17,34,146.36,2.552,1.42E-08,32.00m
17,34,146.36,2.621,0.193,32.00m
17,34,146.36,2.622,0.39,32.00m
17,34,146.36,2.816,0.0122,32.00m
17,34,146.36,2.816,0.024,32.00m
17,36,0,0.165,1.40E-05,3.01E+5y
17,36,0,0.221,4.70E-06,3.01E+5y
17,36,0,0.221,7.00E-06,3.01E+5y
17,36,0,2.243,2.33E-09,3.01E+5y
17,36,0,2.307,0.044,3.01E+5y
17,36,0,2.308,0.087,3.01E+5y
17,36,0,2.464,0.00204,3.01E+5y
17,36,0,2.464,0.004,3.01E+5y
17,38,0,0.251,1.00E-07,37.24m
17,38,0,0.31,2.30E-08,37.24m
17,38,0,0.31,3.70E-08,37.24m
17,38,0,2.955,3.30E-05,37.24m
17,38,0,2.957,6.60E-05,37.24m
17,38,0,3.19,2.70E-06,37.24m
17,38,0,3.19,5.30E-06,37.24m
17,38,671.361,0.202,3.60E-07,0.715s
17,38,671.361,0.263,2.10E-07,0.715s
17,38,671.361,0.263,3.30E-07,0.715s
17,38,671.361,2.552,1.26E-10,0.715s
17,38,671.361,2.621,0.00172,0.715s
17,38,671.361,2.622,0.0034,0.715s
17,38,671.361,2.816,1.08E-04,0.715s
17,38,671.361,2.816,2.14E-04,0.715s
17,39,0,0.251,5.30E-06,55.6m
17,39,0,0.31,1.40E-06,55.6m
17,39,0,0.31,2.20E-06,55.6m
17,39,0,2.88,1.81E-10,55.6m
17,39,0,2.955,0.00169,55.6m
17,39,0,2.957,0.0034,55.6m
17,39,0,3.19,0.00027,55.6m
17,39,0,3.19,1.37E-04,55.6m
17,40,0,0.251,5.70E-07,1.35m
17,40,0,0.31,1.40E-07,1.35m
17,40,0,0.31,2.20E-07,1.35m
17,40,0,2.88,1.95E-11,1.35m
17,40,0,2.955,1.82E-04,1.35m
17,40,0,2.957,0.00036,1.35m
17,40,0,3.19,1.48E-05,1.35m
17,40,0,3.19,2.90E-05,1.35m
18,32,0,0.202,1.20E-06,0.098s
18,32,0,0.263,1.10E-06,0.098s
18,32,0,0.263,7.00E-07,0.098s
18,32,0,2.552,4.30E-10,0.098s
18,32,0,2.621,0.0059,0.098s
18,32,0,2.622,0.012,0.098s
18,32,0,2.816,0.00037,0.098s
18,32,0,2.816,0.00073,0.098s
18,33,0,0.202,2.00E-07,0.173s
18,33,0,0.263,1.20E-07,0.173s
18,33,0,0.263,1.90E-07,0.173s
18,33,0,2.552,6.00E-11,0.173s
18,33,0,2.621,0.00082,0.173s
18,33,0,2.622,0.00164,0.173s
18,33,0,2.816,1.01E-04,0.173s
18,33,0,2.816,5.10E-05,0.173s
18,34,0,0.202,6.10E-07,0.8445s
18,34,0,0.263,3.60E-07,0.8445s
18,34,0,0.263,5.80E-07,0.8445s
18,34,0,2.552,1.82E-10,0.8445s
18,34,0,2.621,0.0025,0.8445s
18,34,0,2.622,0.005,0.8445s
18,34,0,2.816,0.00031,0.8445s
18,34,0,2.816,1.56E-04,0.8445s
18,35,0,0.202,5.30E-07,1.775s
18,35,0,0.263,3.20E-07,1.775s
18,35,0,0.263,5.00E-07,1.775s
18,35,0,2.552,1.58E-10,1.775s
18,35,0,2.621,0.00215,1.775s
18,35,0,2.622,0.0043,1.775s
18,35,0,2.816,0.00027,1.775s
18,35,0,2.816,1.35E-04,1.775s
18,37,0,0.202,0.00068,35.04d
18,37,0,0.263,0.00041,35.04d
18,37,0,0.263,0.00065,35.04d
18,37,0,2.552,2.04E-07,35.04d
18,37,0,2.621,2.8,35.04d
18,37,0,2.622,5.6,35.04d
18,37,0,2.816,0.175,35.04d
18,37,0,2.816,0.35,35.04d
18,41,0,0.296,9.00E-07,109.34m
18,41,0,0.359,2.50E-07,109.34m
18,41,0,0.359,3.90E-07,109.34m
18,41,0,3.23,4.20E-11,109.34m
18,41,0,3.311,0.00028,109.34m
18,41,0,3.314,0.00057,109.34m
18,41,0,3.59,2.70E-05,109.34m
18,41,0,3.59,5.30E-05,109.34m
18,43,0,0.296,1.20E-06,5.37m
18,43,0,0.359,3.40E-07,5.37m
18,43,0,0.359,5.40E-07,5.37m
18,43,0,3.23,5.60E-11,5.37m
18,43,0,3.311,0.00038,5.37m
18,43,0,3.314,0.00076,5.37m
18,43,0,3.59,3.60E-05,5.37m
18,43,0,3.59,7.10E-05,5.37m
18,45,0,0.296,1.30E-04,21.48s
18,45,0,0.359,3.60E-05,21.48s
18,45,0,0.359,5.70E-05,21.48s
18,45,0,3.23,6.00E-09,21.48s
18,45,0,3.311,0.041,21.48s
18,45,0,3.314,0.081,21.48s
18,45,0,3.59,0.0038,21.48s
18,45,0,3.59,0.0075,21.48s
19,35,0,0.251,4.10E-06,0.19s
19,35,0,0.31,1.10E-06,0.19s
19,35,0,0.31,1.70E-06,0.19s
19,35,0,2.88,1.39E-10,0.19s
19,35,0,2.955,0.0013,0.19s
19,35,0,2.957,0.0026,0.19s
19,35,0,3.19,1.06E-04,0.19s
19,35,0,3.19,2.08E-04,0.19s
19,36,0,0.251,5.40E-06,0.342s
19,36,0,0.31,1.40E-06,0.342s
19,36,0,0.31,2.30E-06,0.342s
19,36,0,2.88,1.81E-10,0.342s
19,36,0,2.955,0.0017,0.342s
19,36,0,2.957,0.0034,0.342s
19,36,0,3.19,0.00027,0.342s
19,36,0,3.19,1.38E-04,0.342s
19,37,0,0.251,1.00E-05,1.226s
19,37,0,0.31,2.60E-06,1.226s
19,37,0,0.31,4.10E-06,1.226s
19,37,0,2.88,3.30E-10,1.226s
19,37,0,2.955,0.0031,1.226s
19,37,0,2.957,0.0062,1.226s
19,37,0,3.19,0.00025,1.226s
19,37,0,3.19,0.00049,1.226s
19,38,0,0.251,5.70E-05,7.636m
19,38,0,0.31,1.50E-05,7.636m
19,38,0,0.31,2.40E-05,7.636m
19,38,0,2.88,1.91E-09,7.636m
19,38,0,2.955,0.0178,7.636m
19,38,0,2.957,0.036,7.636m
19,38,0,3.19,0.00145,7.636m
19,38,0,3.19,0.0029,7.636m
19,38,130.4,0.251,8.00E-06,0.9238999999999999s
19,38,130.4,0.31,2.20E-06,0.9238999999999999s
19,38,130.4,0.31,3.50E-06,0.9238999999999999s
19,38,130.4,2.88,2.80E-10,0.9238999999999999s
19,38,130.4,2.955,0.0027,0.9238999999999999s
19,38,130.4,2.957,0.0053,0.9238999999999999s
19,38,130.4,3.19,0.00043,0.9238999999999999s
19,38,130.4,3.19,2.16E-04,0.9238999999999999s
19,40,0,0.251,0.001,1.277E+9y
19,40,0,0.31,0.00028,1.277E+9y
19,40,0,0.31,0.00044,1.277E+9y
19,40,0,2.88,3.30E-08,1.277E+9y
19,40,0,2.955,0.31,1.277E+9y
19,40,0,2.957,0.62,1.277E+9y
19,40,0,3.19,0.025,1.277E+9y
19,40,0,3.19,0.049,1.277E+9y
19,42,0,0.35,2.80E-07,12.360h
19,42,0,0.412,1.30E-07,12.360h
19,42,0,0.412,8.10E-08,12.360h
19,42,0,3.6,1.69E-11,12.360h
19,42,0,3.688,8.50E-05,12.360h
19,42,0,3.692,1.70E-04,12.360h
19,42,0,4.013,1.77E-05,12.360h
19,42,0,4.013,9.00E-06,12.360h
19,43,0,0.35,1.30E-05,22.3h
19,43,0,0.412,3.80E-06,22.3h
19,43,0,0.412,6.10E-06,22.3h
19,43,0,3.6,7.80E-10,22.3h
19,43,0,3.688,0.004,22.3h
19,43,0,3.692,0.0079,22.3h
19,43,0,4.013,0.00042,22.3h
19,43,0,4.013,0.00082,22.3h
19,43,0,4.038,1.31E-11,22.3h
19,44,0,0.35,1.40E-06,22.13m
19,44,0,0.412,4.00E-07,22.13m
19,44,0,0.412,6.30E-07,22.13m
19,44,0,3.6,8.40E-11,22.13m
19,44,0,3.688,0.000423,22.13m
19,44,0,3.692,0.00084,22.13m
19,44,0,4.013,4.44E-05,22.13m
19,44,0,4.013,8.80E-05,22.13m
19,45,0,0.35,3.80E-05,17.3m
19,45,0,0.412,1.10E-05,17.3m
19,45,0,0.412,1.80E-05,17.3m
19,45,0,3.6,2.29E-09,17.3m
19,45,0,3.688,0.0116,17.3m
19,45,0,3.692,0.0231,17.3m
19,45,0,4.013,0.00121,17.3m
19,45,0,4.013,0.0024,17.3m
19,45,0,4.038,3.82E-11,17.3m
19,46,0,0.35,0.01,105s
19,46,0,0.412,0.0014,105s
19,46,0,0.412,0.0021,105s
19,46,0,3.6,5.00E-07,105s
19,46,0,3.688,1.3,105s
19,46,0,3.692,2.6,105s
19,46,0,4.013,0.15,105s
19,46,0,4.013,0.3,105s
19,46,0,4.038,9.00E-09,105s
19,47,0,0.35,2.20E-06,17.50s
19,47,0,0.412,1.00E-06,17.50s
19,47,0,0.412,6.20E-07,17.50s
19,47,0,3.6,1.32E-10,17.50s
19,47,0,3.688,0.00067,17.50s
19,47,0,3.692,0.00133,17.50s
19,47,0,4.013,1.38E-04,17.50s
19,47,0,4.013,7.00E-05,17.50s
19,48,0,0.35,1.90E-06,6.8s
19,48,0,0.412,5.50E-07,6.8s
19,48,0,0.412,9.00E-07,6.8s
19,48,0,3.6,1.15E-10,6.8s
19,48,0,3.688,0.00058,6.8s
19,48,0,3.692,0.00116,6.8s
19,48,0,4.013,1.20E-04,6.8s
19,48,0,4.013,6.10E-05,6.8s
19,49,0,0.35,6.40E-09,1.26s
19,49,0,0.412,1.60E-09,1.26s
19,49,0,0.412,2.50E-09,1.26s
19,49,0,3.688,2.04E-06,1.26s
19,49,0,3.692,4.10E-06,1.26s
19,49,0,4.013,2.14E-07,1.26s
19,49,0,4.013,4.20E-07,1.26s
19,50,0,0.35,1.30E-07,0.472s
19,50,0,0.412,3.70E-08,0.472s
19,50,0,0.412,5.90E-08,0.472s
19,50,0,3.688,3.90E-05,0.472s
19,50,0,3.692,7.80E-05,0.472s
19,50,0,4.013,4.10E-06,0.472s
19,50,0,4.013,8.10E-06,0.472s
20,36,0,0.296,1.40E-07,0.102s
20,36,0,0.359,3.80E-08,0.102s
20,36,0,0.359,6.10E-08,0.102s
20,36,0,3.311,4.40E-05,0.102s
20,36,0,3.314,8.80E-05,0.102s
20,36,0,3.59,4.20E-06,0.102s
20,36,0,3.59,8.20E-06,0.102s
20,37,0,0.296,6.90E-06,0.18109999999999998s
20,37,0,0.359,2.00E-06,0.18109999999999998s
20,37,0,0.359,3.10E-06,0.18109999999999998s
20,37,0,3.23,3.10E-10,0.18109999999999998s
20,37,0,3.311,0.00212,0.18109999999999998s
20,37,0,3.314,0.0042,0.18109999999999998s
20,37,0,3.59,0.00039,0.18109999999999998s
20,37,0,3.59,2.00E-04,0.18109999999999998s
20,38,0,0.296,1.30E-05,0.44s
20,38,0,0.359,3.80E-06,0.44s
20,38,0,0.359,6.00E-06,0.44s
20,38,0,3.23,6.00E-10,0.44s
20,38,0,3.311,0.0041,0.44s
20,38,0,3.314,0.0082,0.44s
20,38,0,3.59,0.00039,0.44s
20,38,0,3.59,0.00076,0.44s
20,39,0,0.296,1.00E-05,0.8596s
20,39,0,0.359,2.90E-06,0.8596s
20,39,0,0.359,4.60E-06,0.8596s
20,39,0,3.23,4.60E-10,0.8596s
20,39,0,3.311,0.0031,0.8596s
20,39,0,3.314,0.0063,0.8596s
20,39,0,3.59,0.0003,0.8596s
20,39,0,3.59,0.00058,0.8596s
20,41,0,0.296,0.013,1.03E+5y
20,41,0,0.359,0.0036,1.03E+5y
20,41,0,0.359,0.0058,1.03E+5y
20,41,0,3.23,5.80E-07,1.03E+5y
20,41,0,3.311,3.9,1.03E+5y
20,41,0,3.314,7.8,1.03E+5y
20,41,0,3.59,0.37,1.03E+5y
20,41,0,3.59,0.72,1.03E+5y
20,45,0,0.348,1.60E-07,162.61d
20,45,0,0.353,1.20E-07,162.61d
20,45,0,0.396,1.60E-07,162.61d
20,45,0,0.396,1.70E-08,162.61d
20,45,0,0.4,1.20E-07,162.61d
20,45,0,0.402,1.00E-08,162.61d
20,45,0,0.468,3.40E-08,162.61d
20,45,0,0.468,5.40E-08,162.61d
20,45,0,4.086,3.14E-05,162.61d
20,45,0,4.091,6.30E-05,162.61d
20,45,0,4.461,3.44E-06,162.61d
20,45,0,4.461,6.70E-06,162.61d
20,45,0,4.486,2.32E-10,162.61d
20,47,0,0.348,2.40E-06,4.536d
20,47,0,0.353,1.80E-06,4.536d
20,47,0,0.396,2.40E-06,4.536d
20,47,0,0.396,2.60E-07,4.536d
20,47,0,0.4,1.90E-06,4.536d
20,47,0,0.402,1.60E-07,4.536d
20,47,0,0.468,5.20E-07,4.536d
20,47,0,0.468,8.10E-07,4.536d
20,47,0,3.992,1.42E-10,4.536d
20,47,0,4.086,0.00051,4.536d
20,47,0,4.091,0.00101,4.536d
20,47,0,4.461,1.09E-04,4.536d
20,47,0,4.461,5.60E-05,4.536d
20,47,0,4.486,3.75E-09,4.536d
21,40,0,0.35,1.00E-05,0.18230000000000002s
21,40,0,0.412,3.10E-06,0.18230000000000002s
21,40,0,0.412,4.90E-06,0.18230000000000002s
21,40,0,3.6,6.10E-10,0.18230000000000002s
21,40,0,3.688,0.00309,0.18230000000000002s
21,40,0,3.692,0.0062,0.18230000000000002s
21,40,0,4.013,0.000325,0.18230000000000002s
21,40,0,4.013,0.00064,0.18230000000000002s
21,40,0,4.038,1.02E-11,0.18230000000000002s
21,41,0,0.35,1.40E-05,0.5962999999999999s
21,41,0,0.412,4.30E-06,0.5962999999999999s
21,41,0,0.412,6.80E-06,0.5962999999999999s
21,41,0,3.6,8.50E-10,0.5962999999999999s
21,41,0,3.688,0.00429,0.5962999999999999s
21,41,0,3.692,0.0086,0.5962999999999999s
21,41,0,4.013,0.000451,0.5962999999999999s
21,41,0,4.013,0.00089,0.5962999999999999s
21,41,0,4.038,1.42E-11,0.5962999999999999s
21,42,0,0.35,1.50E-05,0.6812999999999999s
21,42,0,0.412,4.50E-06,0.6812999999999999s
21,42,0,0.412,7.10E-06,0.6812999999999999s
21,42,0,3.6,8.80E-10,0.6812999999999999s
21,42,0,3.688,0.00445,0.6812999999999999s
21,42,0,3.692,0.0089,0.6812999999999999s
21,42,0,4.013,0.000468,0.6812999999999999s
21,42,0,4.013,0.00092,0.6812999999999999s
21,42,0,4.038,1.47E-11,0.6812999999999999s
21,42,616.28,0.35,1.30E-04,61.7s
21,42,616.28,0.412,3.70E-05,61.7s
21,42,616.28,0.412,5.90E-05,61.7s
21,42,616.28,3.6,7.40E-09,61.7s
